URI;arkId;fingerprint_prefLabel@fr;Opentheso_ID;Opentheso_prefLabel@fr;Opentheso_prefLabel@en;Koha_Archires_ID;Koha_Archires_prefLabel@fr;Koha_Archires_prefLabel@en;Koha_Brise-es_2024_ID;Koha_Brise-es_2024_prefLabel@fr;Koha_Brise-es_2024_prefLabel@en;Alexandrie_IPRAUS_2024_ID;Alexandrie_IPRAUS_2024_prefLabel@fr;Alexandrie_IPRAUS_2024_prefLabel@en
https://n2t.net/ark:/99152/r5tsml8j-v;99152/r5tsml8j-v;bilan carbone;67717/T990-370;Bilan carbone;Carbon footprint;61028;Bilan carbone;Carbon footprint;;;;4669;Bilan carbone;
https://n2t.net/ark:/99152/r5vtshct-r;99152/r5vtshct-r;theatreart;67717/T990-1957;Théâtre-art;Theatre arts;60471;Théâtre-art;Theatre arts;378099;THEATRE-ART;;7597;Théâtre-art;
https://n2t.net/ark:/99152/r56n912j-3;99152/r56n912j-3;batiment de monographie;67717/ce7da29a-eab6-42d2-945a-c9d2b3d15df5;Monographie de bâtiment;Building monograph;427736;Monographie de bâtiment;Building monograph;;;;;;
https://n2t.net/ark:/99152/r5520g9m-g;99152/r5520g9m-g;batiment hospitalier psychiatrique;67717/T990-333;Bâtiment hospitalier psychiatrique;Psychiatric hospital building;59306;Bâtiment hospitalier psychiatrique;Psychiatric hospital building;375910;BATIMENT HOSPITALIER PSYCHIATRIQUE;;5687;Bâtiment hospitalier psychiatrique;
https://n2t.net/ark:/99152/r5mq4rcw-s;99152/r5mq4rcw-s;igloo;67717/25b1ca2a-b1c5-4511-a71d-af06ba0325ae;Igloo;Igloo;313884;Igloo;Igloo;;;;5413;Igloo;
https://n2t.net/ark:/99152/r5k4n6g4-r;99152/r5k4n6g4-r;voirie;67717/T990-2096;Voirie;Public road network;60950;Voirie;Public road network;;;;3825;Voirie;
https://n2t.net/ark:/99152/r59b7hf0-t;99152/r59b7hf0-t;chauffeeau solaire;67717/44ef44b9-0f2e-4e8d-814c-6016ff8a6e49;Chauffe-eau solaire;Solar water heater;336720;Chauffe-eau solaire;Solar water heater;;;;8095;Chauffe-eau solaire;
https://n2t.net/ark:/99152/r5pvhjbx-b;99152/r5pvhjbx-b;verre;67717/T990-2059;Verre;Glass;59476;Verre;Glass;376463;VERRE;;6068;Verre;
https://n2t.net/ark:/99152/r5c1c5kl-1;99152/r5c1c5kl-1;dalle;67717/T990-653;Dalle;Slab;59916;Dalle;Slab;376168;DALLE;;3543;Dalle;
https://n2t.net/ark:/99152/r59vc2lq-s;99152/r59vc2lq-s;ingenieur;67717/T990-1118;Ingénieur;Engineer;59806;Ingénieur;Engineer;376651;INGENIEUR;;4955;Ingénieur;
https://n2t.net/ark:/99152/r541s4kh-z;99152/r541s4kh-z;a etancheite lair;67717/660d61b0-671d-4470-aa72-b1daf0a72242;Étanchéité à l'air;Air tightness;328305;Étanchéité à l'air;Air tightness;;;;8006;Etanchéité à l'air;
https://n2t.net/ark:/99152/r59kwmjh-b;99152/r59kwmjh-b;nomade;67717/T990-1403;Nomade;Nomad;59701;Nomade;Nomad;376867;NOMADE;;3727;Nomade;
https://n2t.net/ark:/99152/r5bxkhxq-z;99152/r5bxkhxq-z;architecture expressionniste;67717/88ec894b-40ce-4ea4-a70e-414f8145dccf;Architecture expressionniste;Expressionist architecture;313816;Architecture expressionniste;Expressionist architecture;;;;5426;Architecture expressionniste;
https://n2t.net/ark:/99152/r5rxggvn-7;99152/r5rxggvn-7;voute;67717/T990-2099;Voûte;Vault;59231;Voûte;Vault;376429;VOUTE;;3192;Voûte;
https://n2t.net/ark:/99152/r580m2sj-m;99152/r580m2sj-m;etaiement;67717/T990-883;Étaiement;Shoring;60630;Étaiement;Shoring;376365;ETAIEMENT;;6410;Etaiement;
https://n2t.net/ark:/99152/r5d645j4-b;99152/r5d645j4-b;de peche port;67717/ca2be357-5511-4e28-8c31-32f8ef367ee4;Port de pêche;Fishing port;427283;Port de pêche;Fishing port;;;;;;
https://n2t.net/ark:/99152/r5gvwx0p-t;99152/r5gvwx0p-t;amenagement du territoire;67717/T990-67;Aménagement du territoire;Land management;59178;Aménagement du territoire;Land management;375711;AMENAGEMENT DU TERRITOIRE;;4576;Aménagement du territoire;
https://n2t.net/ark:/99152/r5f93s0l-j;99152/r5f93s0l-j;center data;67717/ecd4b04e-a97d-4e7d-b8eb-cdb8d294531a;Data center;Data center;427730;Data center;Data center;;;;;;
https://n2t.net/ark:/99152/r59x68qx-3;99152/r59x68qx-3;art pompier;67717/T990-239;Art pompier;Firefighter art;60289;Art pompier;Firefighter art;375838;ART POMPIER;;5558;Art pompier;
https://n2t.net/ark:/99152/r51n2k5t-n;99152/r51n2k5t-n;audiovisuel;67717/T990-271;Audiovisuel;Audiovisual;59416;Audiovisuel;Audiovisual;375858;AUDIOVISUEL;;4172;Audiovisuel;
https://n2t.net/ark:/99152/r58cv9dn-s;99152/r58cv9dn-s;patinoire;67717/T990-1478;Patinoire;Rink;59914;Patinoire;Rink;376926;PATINOIRE;;7149;Patinoire;
https://n2t.net/ark:/99152/r556899w-g;99152/r556899w-g;corniche;67717/T990-616;Corniche;Cornice;60068;Corniche;Cornice;376134;CORNICHE;;4337;Corniche;
https://n2t.net/ark:/99152/r57wf4rk-3;99152/r57wf4rk-3;de image larchitecture;67717/T990-1095;Image de l'architecture;Image of the architecture;60987;Image de l'architecture;Image of the architecture;;;;4832;Image de l'architecture;
https://n2t.net/ark:/99152/r593g0g6-f;99152/r593g0g6-f;galerie;67717/T990-973;Galerie;Gallery;60401;Galerie;Gallery;377410;GALERIE;;6546;Galerie;
https://n2t.net/ark:/99152/r577l3jb-r;99152/r577l3jb-r;croquis;67717/2769a90a-b7de-4cae-9547-99f10172eb55;Croquis;Sketch;317977;Croquis;Sketch;;;;7994;Croquis;
https://n2t.net/ark:/99152/r5dm40br-b;99152/r5dm40br-b;deau plan;67717/T990-1559;Plan d'eau;Body of water;60124;Plan d'eau;Body of water;376987;PLAN D'EAU;;5858;Plan d'eau;
https://n2t.net/ark:/99152/r506n38s-x;99152/r506n38s-x;creative ville;67717/0b6ec78c-7601-403c-9cdd-64fbafad8491;Ville créative;;415504;Ville créative;;;;;;;
https://n2t.net/ark:/99152/r5swh0tt-8;99152/r5swh0tt-8;chateau fort;67717/T990-487;Château fort;Fortified castle;59681;Château fort;Fortified castle;377413;CHATEAU FORT;;4011;Château fort;
https://n2t.net/ark:/99152/r5jl3lf1-6;99152/r5jl3lf1-6;cellule de plan;67717/T990-1554;Plan de cellule;Cell plan;59716;Plan de cellule;Cell plan;376988;PLAN DE CELLULE;;7221;Plan de cellule;
https://n2t.net/ark:/99152/r58gmd6v-w;99152/r58gmd6v-w;homme;67717/9bd50161-1a82-439d-bb48-de1244a491c3;Homme;Man;313864;Homme;Man;;;;6660;Homme;
https://n2t.net/ark:/99152/r50177kl-j;99152/r50177kl-j;en lumiere mise;67717/T990-1327;Mise en lumière;Light design;60275;Mise en lumière;Light design;377370;MISE EN LUMIERE;;6017;Mise en lumière;
https://n2t.net/ark:/99152/r52xhds5-1;99152/r52xhds5-1;paz;67717/T990-1499;PAZ;Area development plans;60204;PAZ;Area development plans;376941;PAZ;;3926;PAZ;
https://n2t.net/ark:/99152/r5l7pp70-j;99152/r5l7pp70-j;geologie;67717/T990-997;Géologie;Geology;59817;Géologie;Geology;376550;GEOLOGIE;;4232;Géologie;
https://n2t.net/ark:/99152/r5t2t3xg-b;99152/r5t2t3xg-b;urbanisme;67717/T990-2036;Urbanisme;Urbanism;59136;Urbanisme;Urbanism;376478;URBANISME;;3899;Urbanisme;
https://n2t.net/ark:/99152/r56hf081-1;99152/r56hf081-1;enseignement;67717/T990-820;Enseignement;Teaching;59576;Enseignement;Teaching;376298;ENSEIGNEMENT;;3577;Enseignement;
https://n2t.net/ark:/99152/r5ph3tn6-v;99152/r5ph3tn6-v;segregation sociale;67717/T990-1837;Ségrégation sociale;Social segregation;59695;Ségrégation sociale;Social segregation;377198;SEGREGATION SOCIALE;;3693;Ségrégation sociale;
https://n2t.net/ark:/99152/r5krx0kn-q;99152/r5krx0kn-q;caillebotis;67717/T990-403;Caillebotis;Duckboard;60298;Caillebotis;Duckboard;375967;CAILLEBOTIS;;5784;Caillebotis;
https://n2t.net/ark:/99152/r53cqplr-f;99152/r53cqplr-f;consommation;67717/T990-575;Consommation;Consumption;61081;Consommation;Consumption;376113;CONSOMMATION;;4053;Consommation;
https://n2t.net/ark:/99152/r5jqn50b-n;99152/r5jqn50b-n;architecture religieuse;67717/T990-195;Architecture religieuse;Religious architecture;59140;Architecture religieuse;Religious architecture;375806;ARCHITECTURE RELIGIEUSE;;3404;Architecture religieuse;
https://n2t.net/ark:/99152/r5xtmq7m-d;99152/r5xtmq7m-d;de droit la securite sociale;67717/T990-728;Droit de la Sécurité sociale;Social security law;60373;Droit de la Sécurité sociale;Social security law;;;;6238;Droit de la Sécurité sociale;
https://n2t.net/ark:/99152/r509mw04-w;99152/r509mw04-w;fondations profondes;67717/T990-950;Fondations profondes;Deep foundations;59753;Fondations profondes;Deep foundations;376510;FONDATIONS PROFONDES;;5503;Fondations profondes;
https://n2t.net/ark:/99152/r5s49d3c-8;99152/r5s49d3c-8;logement personne pour seule;67717/T990-1225;Logement pour personne seule;Single housing;59456;Logement pour personne seule;Single housing;377381;LOGEMENT POUR PERSONNE SEULE;;6860;Logement pour personne seule;
https://n2t.net/ark:/99152/r5xfd64b-g;99152/r5xfd64b-g;grimpante plante;67717/T990-1587;Plante grimpante;Climbing plant;61175;Plante grimpante;Climbing plant;;;;7237;Plante grimpante;
https://n2t.net/ark:/99152/r5q45kx8-1;99152/r5q45kx8-1;architecture bioclimatique;67717/T990-153;Architecture bioclimatique;Climate-responsive architecture;59862;Architecture climatique;Climate-responsive architecture;;;;5400;Architecture climatique;
https://n2t.net/ark:/99152/r5k3vq7b-g;99152/r5k3vq7b-g;planification regionale;67717/T990-1582;Planification régionale;Regional planning;59616;Planification régionale;Regional planning;377001;PLANIFICATION REGIONALE;;4634;Planification régionale;
https://n2t.net/ark:/99152/r5hp3kmm-f;99152/r5hp3kmm-f;bambou;67717/T990-288;Bambou;Bamboo;59990;Bambou;Bamboo;375871;BAMBOU;;5634;Bambou;
https://n2t.net/ark:/99152/r5q48wbl-2;99152/r5q48wbl-2;modernite;67717/T990-1355;Modernité;Modernity;59213;Modernité;Modernity;375664;MODERNITE;;3709;Modernité;
https://n2t.net/ark:/99152/r5gllv7t-3;99152/r5gllv7t-3;escalier mecanique;67717/T990-853;Escalier mécanique;Escalator;60355;Escalier mécanique;Escalator;376340;ESCALIER MECANIQUE;;6385;Escalier mécanique;
https://n2t.net/ark:/99152/r5x8h1cv-4;99152/r5x8h1cv-4;avion;67717/T990-283;Avion;Plane;59356;Avion;Plane;375866;AVION;;5625;Avion;
https://n2t.net/ark:/99152/r5cx0r2s-f;99152/r5cx0r2s-f;biomasse de energie;67717/T990-816;Énergie de biomasse;Clean energy;60136;Énergie de biomasse;Clean energy;;;;6356;Energie verte;
https://n2t.net/ark:/99152/r53wg3ss-h;99152/r53wg3ss-h;aeroport;67717/T990-37;Aéroport;Airport;60853;Aéroport;Airport;375690;AEROPORT;;3338;Aéroport;
https://n2t.net/ark:/99152/r5g1mm8f-w;99152/r5g1mm8f-w;rapport villenature;67717/ee24f7e6-8681-4b1a-8de1-6ad7d6661b4f;Rapport ville-nature;Town-nature relationship;421332;Rapport ville-nature;Town-environment relationship;;;;;;
https://n2t.net/ark:/99152/r5n336m7-j;99152/r5n336m7-j;economique planification;67717/T990-1581;Planification économique;Economic planning;60209;Planification économique;Economic planning;377000;PLANIFICATION ECONOMIQUE;;7228;Planification économique;
https://n2t.net/ark:/99152/r5fcwm9t-w;99152/r5fcwm9t-w;analyse de la valeur;67717/T990-78;Analyse de la valeur;Value analysis;59840;Analyse de la valeur;Value analysis;375721;ANALYSE DE LA VALEUR;;5311;Analyse de la valeur;
https://n2t.net/ark:/99152/r5bhp1fn-q;99152/r5bhp1fn-q;irregulier jardin;67717/T990-1164;Jardin irrégulier;Irregular garden;61054;Jardin irrégulier;Irregular garden;;;;4429;Jardin irrégulier;
https://n2t.net/ark:/99152/r56nbkvg-x;99152/r56nbkvg-x;darchitecte ecrit;67717/T990-783;Écrit d'architecte;Architect's writing;59227;Écrit d'architecte;Architect's writing;376274;ECRIT D'ARCHITECTE;;4799;Ecrit d'architecte;
https://n2t.net/ark:/99152/r5gq03nm-g;99152/r5gq03nm-g;de plaisance port;67717/T990-1628;Port de plaisance;Marina;59408;Port de plaisance;Marina;377043;PORT DE PLAISANCE;;6721;Port de plaisance;
https://n2t.net/ark:/99152/r5lpgh0s-0;99152/r5lpgh0s-0;signaletique;67717/T990-1850;Signalétique;Signage;60501;Signalétique;Signage;377206;SIGNALETIQUE;;4628;Signalétique;
https://n2t.net/ark:/99152/r52wcc4j-9;99152/r52wcc4j-9;chaleur de ilot urbain;67717/T990-1090;Îlot de chaleur urbain;Urban heat island;303256;Îlot de chaleur urbain;Urban heat island;;;;6686;Îlot de chaleur urbain;
https://n2t.net/ark:/99152/r5qrprvl-r;99152/r5qrprvl-r;bain de salle;67717/T990-1813;Salle de bain;Bathroom;59824;Salle de bain;Bathroom;377187;SALLE DE BAIN;;4531;Salle de bain;
https://n2t.net/ark:/99152/r5srp4m1-b;99152/r5srp4m1-b;hippodrome;67717/T990-1053;Hippodrome;Hippodrome;59853;Hippodrome;Hippodrome;376600;HIPPODROME;;6644;Hippodrome;
https://n2t.net/ark:/99152/r549fxgf-p;99152/r549fxgf-p;documentaire film;67717/T990-931;Film documentaire;Documentary;303265;Film documentaire;Documentary;;;;6473;Film documentaire;
https://n2t.net/ark:/99152/r5382w7c-s;99152/r5382w7c-s;grand magasin;67717/T990-1016;Grand magasin;Department store;61096;Grand magasin;Department store;376566;GRAND MAGASIN;;3959;Grand magasin;
https://n2t.net/ark:/99152/r5k3b59q-b;99152/r5k3b59q-b;age moyen;67717/T990-1378;Moyen Âge;Middle Ages;60934;Moyen Âge;Middle Ages;376847;MOYEN AGE;;3719;Moyen Âge;
https://n2t.net/ark:/99152/r5jb3vfh-4;99152/r5jb3vfh-4;batiment dhabitation semicollectif;67717/T990-324;Bâtiment d'habitation semi-collectif;Semi-collective residential building;60185;Bâtiment d'habitation semi-collectif;Semi-collective residential building;375901;BATIMENT D'HABITATION SEMI-COLLECTIF;;5672;Bâtiment d'habitation semi-collectif;
https://n2t.net/ark:/99152/r5jn7j4w-r;99152/r5jn7j4w-r;chaux;67717/T990-496;Chaux;Lime;59950;Chaux;Lime;376045;CHAUX;;5929;Chaux;
https://n2t.net/ark:/99152/r5bcqfk9-m;99152/r5bcqfk9-m;temps;67717/T990-1943;Temps;Time;59445;Temps;Time;377286;TEMPS;;3875;Temps;
https://n2t.net/ark:/99152/r53df1q2-d;99152/r53df1q2-d;culture horssol;67717/T990-649;Culture hors-sol;Soilless cultivation;61160;Culture hors-sol;Soilless cultivation;;;;6139;Culture hors-sol;
https://n2t.net/ark:/99152/r5hs53fm-z;99152/r5hs53fm-z;rapport;67717/T990-1716;Rapport;Report;60049;Rapport;Report;377110;RAPPORT;;7357;Rapport;
https://n2t.net/ark:/99152/r52rc9wf-0;99152/r52rc9wf-0;ancrage;67717/T990-92;Ancrage;Anchoring;60629;Ancrage;Anchoring;375729;ANCRAGE;;5320;Ancrage;
https://n2t.net/ark:/99152/r5m8ndfx-j;99152/r5m8ndfx-j;croissance urbaine;67717/T990-644;Croissance urbaine;Urban growth;60916;Croissance urbaine;Urban growth;376160;CROISSANCE URBAINE;;3901;Croissance urbaine;
https://n2t.net/ark:/99152/r5tk7xbk-g;99152/r5tk7xbk-g;ludotheque;67717/3b74e16b-02e9-427a-897f-341f8bf80654;Ludothèque;Toy and game library;317922;Ludothèque;Toy and game library;;;;;;
https://n2t.net/ark:/99152/r5wkrmnc-d;99152/r5wkrmnc-d;capitalisme;67717/T990-417;Capitalisme;Capitalism;59870;Capitalisme;Capitalism;375978;CAPITALISME;;4065;Capitalisme;
https://n2t.net/ark:/99152/r59k832k-c;99152/r59k832k-c;ecologique transition;67717/9b0fad65-e1a2-4ff5-9fe2-69d1f7e074f8;Transition écologique;Ecological transition;328515;Transition écologique;Ecological transition;;;;8026;Transition écologique;
https://n2t.net/ark:/99152/r58qwbwb-8;99152/r58qwbwb-8;viaduc;67717/38a24c83-e695-4c28-ae7a-b5ec1d4c751d;Viaduc;Viaduct;317936;Viaduc;Viaduct;;;;;;
https://n2t.net/ark:/99152/r51k76l6-v;99152/r51k76l6-v;canalisation;67717/T990-412;Canalisation;Pipe;59379;Canalisation;Pipe;375974;CANALISATION;;5795;Canalisation;
https://n2t.net/ark:/99152/r5s36h6m-d;99152/r5s36h6m-d;mobile pont;67717/T990-1619;Pont mobile;Mobile bridge;60885;Pont mobile;Mobile bridge;;;;7255;Pont mobile;
https://n2t.net/ark:/99152/r5bhhl5p-v;99152/r5bhhl5p-v;age haut moyen;67717/T990-1049;Haut Moyen Âge;Early Middle Ages;59890;Haut Moyen Âge;Early Middle Ages;;;;6641;Haut Moyen Âge;
https://n2t.net/ark:/99152/r5m6hc6w-d;99152/r5m6hc6w-d;forain marche;67717/T990-1271;Marché forain;Open-air market;60379;Marché forain;Open-air market;376765;MARCHE FORAIN;;6919;Marché forain;
https://n2t.net/ark:/99152/r5b1rlnh-1;99152/r5b1rlnh-1;topiaire;67717/T990-1976;Topiaire;Topiary;60936;Topiaire;Topiary;;;;7614;Topiaire;
https://n2t.net/ark:/99152/r5k5h15k-r;99152/r5k5h15k-r;belvedere;67717/T990-352;Belvédère;Belvedere;59986;Belvédère;Belvedere;375926;BELVEDERE;;3149;Belvédère;
https://n2t.net/ark:/99152/r54t8hgg-q;99152/r54t8hgg-q;emotion;67717/T990-798;Émotion;Emotion;303260;Émotion;Emotion;;;;6323;Emotion;
https://n2t.net/ark:/99152/r5n2gql8-q;99152/r5n2gql8-q;armature urbaine;67717/T990-209;Armature urbaine;Urban reinforcement;60173;Armature urbaine;Urban reinforcement;375817;ARMATURE URBAINE;;4449;Armature urbaine;
https://n2t.net/ark:/99152/r5n9fc3q-x;99152/r5n9fc3q-x;oeuvre second;67717/T990-1828;Second œuvre;Second work;60633;Second œuvre;Second work;377194;SECOND OEUVRE;;3212;Second oeuvre;
https://n2t.net/ark:/99152/r52b2f98-r;99152/r52b2f98-r;matiere plastique;67717/T990-1290;Matière plastique;Plastic material;59957;Matière plastique;Plastic material;376783;MATIERE PLASTIQUE;;6935;Matière plastique;
https://n2t.net/ark:/99152/r5f60prd-v;99152/r5f60prd-v;pamphlet;67717/e3abc530-4693-4846-993f-849765d286c6;Pamphlet;Pamphlet;389315;Pamphlet;Pamphlet;;;;;;
https://n2t.net/ark:/99152/r5m8kc7n-h;99152/r5m8kc7n-h;cloison mobile;67717/T990-529;Cloison mobile;Movable partition;59740;Cloison mobile;Movable partition;376073;CLOISON MOBILE;;5973;Cloison mobile;
https://n2t.net/ark:/99152/r530m6q7-v;99152/r530m6q7-v;eclairage naturel;67717/T990-751;Éclairage naturel;Natural lighting;60847;Éclairage naturel;Natural lighting;376245;ECLAIRAGE NATUREL;;4149;Eclairage naturel;
https://n2t.net/ark:/99152/r5mkbhpn-8;99152/r5mkbhpn-8;groupe social;67717/T990-1026;Groupe social;Social group;60677;Groupe social;Social group;;;;3606;Groupe social;
https://n2t.net/ark:/99152/r580g02j-6;99152/r580g02j-6;de ecrit paysagiste;67717/73d653cb-60ac-4080-aa80-cd0efd1df457;Écrit de paysagiste;Landscape architect's writing;328492;Écrit de paysagiste;Landscape architect's writing;;;;8061;Ecrit de paysagiste;
https://n2t.net/ark:/99152/r5ts4gmh-v;99152/r5ts4gmh-v;etat;67717/T990-886;État;State;59311;État;State;376367;ETAT;;6418;Etat;
https://n2t.net/ark:/99152/r5hj3gp9-1;99152/r5hj3gp9-1;de mode production;67717/T990-1346;Mode de production;Method of production;60193;Mode de production;Method of production;376820;MODE DE PRODUCTION;;5616;Mode de production;
https://n2t.net/ark:/99152/r5b6fjr7-d;99152/r5b6fjr7-d;art culinaire;67717/c49f9c1d-4311-4a1b-821f-1cfed673da91;Art culinaire;Culinary art;313838;Art culinaire;Culinary art;;;;5535;Art culinaire;
https://n2t.net/ark:/99152/r582k6lv-3;99152/r582k6lv-3;de la qualite vie;67717/T990-1703;Qualité de la vie;Quality of life;59516;Qualité de la vie;Quality of life;377104;QUALITE DE LA VIE;;3335;Qualité de la vie;
https://n2t.net/ark:/99152/r5s7vqj5-g;99152/r5s7vqj5-g;de leau traitement;67717/T990-1991;Traitement de l'eau;Water treatment;59533;Traitement de l'eau;Water treatment;377327;TRAITEMENT DE L'EAU;;7509;Traitement de l'eau;
https://n2t.net/ark:/99152/r530f8ph-z;99152/r530f8ph-z;centre medicoscolaire;67717/T990-465;Centre médico-scolaire;School medical center;60040;Centre médico-scolaire;School medical center;376018;CENTRE MEDICO-SCOLAIRE;;3148;Centre médico-scolaire;
https://n2t.net/ark:/99152/r5cp0gfn-s;99152/r5cp0gfn-s;dhabitations ensemble;67717/T990-827;Ensemble d'habitations;Housing complex;59865;Ensemble d'habitations;Housing complex;376304;ENSEMBLE D'HABITATIONS;;3971;Ensemble d'habitations;
https://n2t.net/ark:/99152/r5hcx43t-2;99152/r5hcx43t-2;analyse cycle de du vie;67717/669cdd79-8bf4-41d8-a344-ed301c7eb50e;Analyse du cycle de vie;Life cycle analysis;336709;Analyse du cycle de vie;Life cycle analysis;;;;8086;Analyse du cycle de vie;
https://n2t.net/ark:/99152/r5xcdqpp-h;99152/r5xcdqpp-h;cirque du ecole;67717/b5b71f0f-621a-484e-861b-cb2898a3c336;École du cirque;Circus school;317858;École du cirque;Circus school;;;;;;
https://n2t.net/ark:/99152/r51648t8-n;99152/r51648t8-n;plomberie;67717/T990-1594;Plomberie;Plumbing;59378;Plomberie;Plumbing;377016;PLOMBERIE;;6724;Plomberie;
https://n2t.net/ark:/99152/r51kdp66-c;99152/r51kdp66-c;agriculture durable;67717/T990-49;Agriculture durable;Sustainable agriculture;61145;Agriculture durable;Sustainable agriculture;;;;5263;Agriculture durable;
https://n2t.net/ark:/99152/r5xhg14d-j;99152/r5xhg14d-j;rationalisme;67717/T990-1733;Rationalisme;Rationalism;60997;Rationalisme;Rationalism;377123;RATIONALISME;;4596;Rationalisme;
https://n2t.net/ark:/99152/r58q5dwd-q;99152/r58q5dwd-q;gaz;67717/T990-986;Gaz;Gas;60169;Gaz;Gas;376538;GAZ;;4203;Gaz;
https://n2t.net/ark:/99152/r59csfq5-t;99152/r59csfq5-t;architecture numerique;67717/63bc44ab-a821-438f-970a-8abbcef0ba25;Architecture numérique;Digital architecture;331698;Architecture numérique;Digital architecture;;;;8067;Architecture numérique;
https://n2t.net/ark:/99152/r5ktgptx-6;99152/r5ktgptx-6;pont urbanise;67717/T990-1622;Pont urbanisé;Urbanized bridge;59866;Pont urbanisé;Urbanized bridge;377038;PONT URBANISE;;7264;Pont urbanisé;
https://n2t.net/ark:/99152/r5b8rj39-0;99152/r5b8rj39-0;zac;67717/T990-2104;ZAC;Joint development zone;59154;ZAC;Joint development zone;376425;ZAC;;3923;ZAC;
https://n2t.net/ark:/99152/r582lc26-d;99152/r582lc26-d;batiment de stockage;67717/T990-319;Bâtiment de stockage;Storage building;60743;Bâtiment de stockage;Storage building;;;;3210;Bâtiment de stockage;
https://n2t.net/ark:/99152/r5tjm7vn-2;99152/r5tjm7vn-2;agricole ferme;67717/7a07898a-6a30-4cf3-a481-00fba985a4cc;Ferme agricole;Agricultural farm;313913;Ferme agricole;Agricultural farm;;;;6458;Ferme agricole;
https://n2t.net/ark:/99152/r533816v-f;99152/r533816v-f;construction passive;67717/T990-599;Construction passive;Passive building;60904;Construction passive;Passive building;390959;CONSTRUCTION PASSIVE;;6075;Construction passive;
https://n2t.net/ark:/99152/r59xc3mk-7;99152/r59xc3mk-7;architecture interieure;67717/T990-177;Architecture intérieure;Interior design;59150;Architecture intérieure;Interior design;375788;ARCHITECTURE INTERIEURE;;3198;Architecture intérieure;
https://n2t.net/ark:/99152/r561jllc-2;99152/r561jllc-2;zirst;67717/T990-2106;ZIRST;Industrial and scientific research zone;60396;ZIRST;Industrial and scientific research zone;376418;ZIRST;;7749;ZIRST;
https://n2t.net/ark:/99152/r5skf0fm-6;99152/r5skf0fm-6;refugie;67717/5738d664-0738-4160-a2a5-d9daba0ecedd;Réfugié;Refugee;350624;Réfugié;Refugee;;;;;;
https://n2t.net/ark:/99152/r594321w-p;99152/r594321w-p;du pollution sol;67717/32b2dbc6-74ca-449a-8d7a-02338422e8ae;Pollution du sol;Soil pollution;427731;Pollution du sol;Soil pollution;;;;;;
https://n2t.net/ark:/99152/r57j24lv-7;99152/r57j24lv-7;bergerie;67717/0a73142b-ecd9-4676-bb31-63a96cacb973;Bergerie;Sheepfold;313908;Bergerie;Sheepfold;;;;5708;Bergerie;
https://n2t.net/ark:/99152/r5lfsngv-g;99152/r5lfsngv-g;digue;67717/T990-706;Digue;Dike;60343;Digue;Dike;375631;DIGUE;;6207;Digue;
https://n2t.net/ark:/99152/r5cm1d9p-1;99152/r5cm1d9p-1;reseaux sociaux;67717/881947db-dd52-41d9-bf3e-2c5dd97aa272;Réseaux sociaux;Social networks;350625;Réseaux sociaux;Social networks;;;;;;
https://n2t.net/ark:/99152/r5r2jk64-k;99152/r5r2jk64-k;batiment conique;67717/T990-308;Bâtiment conique;Cone shaped building;60294;Bâtiment conique;Cone shaped building;375887;BATIMENT CONIQUE;;5661;Bâtiment conique;
https://n2t.net/ark:/99152/r599d85g-s;99152/r599d85g-s;de image la ville;67717/T990-1093;Image de la ville;Image of the city;59351;Image de la ville;Image of the city;376630;IMAGE DE LA VILLE;;4769;Image de la ville;
https://n2t.net/ark:/99152/r5xxxv4f-b;99152/r5xxxv4f-b;centre de formation;67717/T990-450;Centre de formation;Training center;59424;Centre de formation;Training center;376003;CENTRE DE FORMATION;;4887;Centre de formation;
https://n2t.net/ark:/99152/r5b43g87-h;99152/r5b43g87-h;architecture blob;67717/41e9d26c-065f-4421-bda0-7890e7dbbf9e;Blob architecture;Blobitecture;313817;Blob architecture;Blobitecture;;;;4146;Blob architecture;
https://n2t.net/ark:/99152/r51w2096-q;99152/r51w2096-q;comparative etude;67717/T990-891;Étude comparative;Comparative study;60789;Étude comparative;Comparative study;;;;4883;Etude comparative;
https://n2t.net/ark:/99152/r5tmj1r9-g;99152/r5tmj1r9-g;vandalisme;67717/bc2968c3-d487-429e-9843-70c77cfb1e1f;Vandalisme;Vandalism;313869;Vandalisme;Vandalism;;;;6185;Vandalisme;
https://n2t.net/ark:/99152/r5drdxwl-c;99152/r5drdxwl-c;atelier dartisanat;67717/T990-266;Atelier d'artisanat;Handicraft workshop;60478;Atelier d'artisanat;Handicraft workshop;;;;5154;Atelier d'artisanat;
https://n2t.net/ark:/99152/r5bh638r-8;99152/r5bh638r-8;economie politique;67717/T990-776;Économie politique;Political Economy;60530;Économie politique;Political Economy;376270;ECONOMIE POLITIQUE;;4067;Economie politique;
https://n2t.net/ark:/99152/r5qb8mtp-3;99152/r5qb8mtp-3;axonometrie;67717/T990-285;Axonométrie;Axonometry;59958;Axonométrie;Axonometry;375868;AXONOMETRIE;;4105;Axonométrie;
https://n2t.net/ark:/99152/r56259jq-3;99152/r56259jq-3;art roman;67717/T990-243;Art roman;Romanesque art;60452;Art roman;Romanesque art;378049;ART ROMAN;;3724;Art roman;
https://n2t.net/ark:/99152/r5h62tfs-d;99152/r5h62tfs-d;architecture navale;67717/T990-183;Architecture navale;Naval architecture;60841;Architecture navale;Naval architecture;375796;ARCHITECTURE NAVALE;;5461;Architecture navale;
